sentence_index,word_index,word,lex
11380,37,وسرت,سار
11380,38,وياه,وَيّا
11380,39,وانا,اَنا
11380,40,تعبانة,تَعبان
11380,41,وصلت,وَصَل
11380,42,عنده,عِند
11380,43,وشفنا,شاف
11380,44,اخو,اَخّ
11380,45,البتول,بَتُول
11380,46,وقربت,قَرَّب
11380,47,من,مِن
11380,48,سيف,سَيف
11380,49,وشليت,شَلّ
11380,50,الاكياس,كِيس
11380,51,وهو,هُوَ
11380,52,شال,شَلّ
11380,53,عمر,عُمَر
11380,54,ومسك,مَسَك
11380,55,ايد,اِيد
11380,56,عمير,عُمَير
11380,57,ونحن,نَحنُ
11380,58,في,فِي
11380,59,درب,دَرب
11380,60,سألته,سَأَل
11380,61,:,:
11380,62,من,مَن
11380,63,هذا,هَذا
11380,64,من,مِن
11380,65,اخوانها,اَخ
11381,0,سيف,سَيف
11381,1,:,:
11381,2,راشد,راشِد
11382,0,قلت,قال
11382,1,له,لِ
11382,2,:,:
11382,3,اها,اَها
11382,4,ما,ما
11382,5,قد,قَد
11382,6,مرة,مَرَّة
11382,7,جا,جا
11382,8,بيتنا,بَيت
11382,9,صح,صَحّ
11383,0,سيف,سَيف
11383,1,:,:
11383,2,لا,لا
11383,3,نادرا,نادِر
11383,4,ما,ما
11383,5,يجي,جا
11383,6,تدرين,دَرَى
11383,7,بعد,بَعِد
11383,8,دوامه,دَوام
11383,9,اسبوع,اِسبُوع
11383,10,هيه,هَيه
11383,11,واسبوع,اِسبُوع
11383,12,لا,لا
11384,0,سكتنا,سَكَت
11384,1,وصلنا,وَصَل
11384,2,السيارة,سِيّارَة
11384,3,ركبنا,رَكَب
11384,4,وتوكلنا,تِوَكَّل
11384,5,على,عَلَى
11384,6,البيت,بَيت
11384,7,.,.
11384,8,.,.
11384,9,.,.
11385,0,وصلنا,وَصَل
11385,1,على,عَلَى
11385,2,المغرب,مَغرِب
11385,3,وصليت,صَلَّى
11385,4,المغرب,مَغرِب
11385,5,وتسبحت,تِسَبَّح
11385,6,ولبست,لَبَس
11385,7,جلابية,جَلّابِيَّة
11385,8,وجلست,جَلَس
11385,9,على,عَلَى
11385,10,لاب,لاب
11385,11,اسوي,سَوَّى
11385,12,بحثي,بَحث
11385,13,وكنت,كان
11385,14,فاتحة,فاتِح
11385,15,المسن,ًORعIگٌ
11385,16,اترجى,تِرَجَّى
11385,17,ربيعتي,رِبِيع
11385,18,الجازية,جازيَة
11385,19,تدخل,دَخَل
11385,20,اول,اَوَّل
11385,21,ما,ما
11385,22,دخلت,دَخَل
11385,23,على,عَلَى
11385,24,طول,طُول
11385,25,طرشت,طَرَّش
11385,26,لها,لِ
11385,27,البحث,بَحث
11385,28,وقلت,قال
11385,29,لها,لِ
11385,30,:,:
11385,31,ها,ها
11385,32,جزوي,جَزوِي
11385,33,هذا,هَذا
11385,34,البحث,بَحث
11385,35,واقبليه,قَبِل
11385,36,واطبعيه,طَبَع
11385,37,.,.
11385,38,.,.
11386,0,جزوي,جَزوِي
11386,1,ردت,رَدّ
11386,2,عليها,عَلَى
11386,3,بمعنى,مَعنَى
11386,4,ان,اِن
11386,5,شاء,شاء
11386,6,الله,اللّٰه
11386,7,.,.
11386,8,.,.
11386,9,.,.
11387,0,بعد,بَعِد
11387,1,ما,ما
11387,2,طرشت,طَرَّش
11387,3,لها,لِ
11387,4,البحث,بَحث
11387,5,بندت,بَنَّد
11387,6,لابي,لاب
11387,7,وقفت,وَقَف
11387,8,على,عَلَى
11387,9,دريشتي,دِرِيشَة
11387,10,لاحظت,لاحَظ
11387,11,سيارة,سِيّارَة
11387,12,غريبة,غَرِيب
11387,13,واقفة,واقِف
11387,14,قدام,قِدّام
11387,15,بيتنا,بَيت
11387,16,ما,ما
11387,17,اهتميت,اِهتَمّ
11387,18,في,فِي
11387,19,سالفة,سالفَة
11387,20,ونزلت,نِزَل
11387,21,تحت,تَحِت
11387,22,ما,ما
11387,23,لقيت,لَقَى
11387,24,حد,حَدّ
11387,25,زقرت,زَقَر
11387,26,الخدامة,خَدّام
11387,27,وقالت,قال
11387,28,انهم,اِنّ
11387,29,ماحد,حَدّ
11387,30,في,فِي
11387,31,البيت,بَيت
11387,32,استغربت,اِستَغرَب
11387,33,وقلت,قال
11387,34,في,فِي
11387,35,خاطري,خاطِر
11387,36,اسير,سار
11387,37,بيت,بَيت
11387,38,عمتي,عَمّ
11387,39,ابرك,اَبرَك
11387,40,لي,لِ
11387,41,ودام,دام
11387,42,انه,اِنّ
11387,43,في,فِي
11387,44,نفس,نَفس
11387,45,شعبيتنا,شَعبِيَّة
11387,46,باسير,سار
11387,47,مشى,مَشي
11387,48,تلبست,تِلَبَّس
11387,49,شيلتي,شَيلَة
11387,50,وشليت,شَلّ
11387,51,فوني,فَون
11387,52,وظهرت,ظَهَر
11387,53,خارج,خارِج
11387,54,وطلعت,طَلَع
11387,55,من,مِن
11387,56,الدروازة,دِروازَة
11387,57,ولمحت,لَمَح
11387,58,سيارة,سِيّارَة
11387,59,اللي,اِللِي
11387,60,واقفة,واقِف
11387,61,عند,عِند
11387,62,بيتنا,بَيت
11387,63,خفت,خاف
11387,64,بصراحة,صَراحَة
11387,65,قلت,قال
11387,66,بارد,رَدّ
11387,67,خلاص,خَلاص
11387,68,داخل,داخِل
11387,69,بس,بَسّ
11387,70,قررت,قَرَّر
11387,71,اني,اِنّ
11387,72,اسير,سار
11387,73,من,مِن
11387,74,ورا,وَرا
11387,75,الخيمة,خَيمَة
11387,76,سيدا,سِيدا
11387,77,على,عَلَى
11387,78,بيت,بَيت
11387,79,عمتي,عَمّ
11387,80,وانا,اَنا
11387,81,اخطف,خَطَف
11387,82,بسرعة,سِرعَة
11387,83,ما,ما
11387,84,صدقت,صَدَّق
11387,85,على,عَلَى
11387,86,الله,اللّٰه
11387,87,اوصل,وَصَل
11387,88,بيت,بَيت
11387,89,قوم,قَوم
11387,90,عمتي,عَمّ
11387,91,توني,تَوّ
11387,92,بادخل,دَخَل
11387,93,من,مِن
11387,94,دروازة,دِروازَة
11387,95,بس,بَسّ
11387,96,طاخ,طاخ
11387,97,دعمت,دَعَّم
11387,98,في,فِي
11387,99,شخص,شَخص
11387,100,استحيت,اِستَحيَى
11387,101,ارفع,رَفَع
11387,102,عيوني,عَين
11387,103,قلت,قال
11387,104,بصوت,صَوت
11387,105,واطي,واطِي
11387,106,:,:
11387,107,السموحة,سُمُوحَة
11388,0,ناصر,ناصِر
11388,1,بحب,حِبّ
11388,2,:,:
11388,3,هلا,هَلا
11388,4,والله,اللّٰه
11388,5,بغروب,غُرُوب
11388,6,شحالج,حال
11389,0,طالعته,طالَع
11389,1,بصدمة,صَدمَة
11389,2,ورحت,راح
11389,3,عنه,عَن
11389,4,واقول,قال
11389,5,في,فِي
11389,6,خاطري,خاطِر
11389,7,هذا,هَذا
11389,8,شو,شُو
11389,9,يسوي,سَوَّى
11389,10,هني,هِنِي
11389,11,معقولة,مَعقُول
11389,12,رييع,رِبِيع
11389,13,عيال,عَيِّل
11389,14,عمتي,عَمّ
11390,0,ناصر,ناصِر
11390,1,:,:
11390,2,غروب,غُرُوب
11390,3,لازم,لازِم
11390,4,نتفاهم,تِفاهَم
11390,5,في,فِي
11390,6,موضوع,مَوضُوع
11390,7,ضروري,ضَرُورِي
11390,8,لازم,لازِم
11390,9,افهمج,فَهَّم
11390,10,اياه,اِيّا
11390,11,الله,اللّٰه
11390,12,يخليج,خَلَّى
11390,13,اسمعيني,سَمَع
11391,0,لفيت,لَفّ
11391,1,صوبه,صَوب
11391,2,وقلت,قال
11391,3,:,:
11391,4,اسمح,سَمَح
11391,5,لي,لِ
11391,6,ما,ما
11391,7,اقدر,قَدَر
11391,8,وكملت,كَمَّل
11391,9,دربي,دَرب
11391,10,وفي,فِي
11391,11,خاطري,خاطِر
11391,12,اقول,قال
11391,13,هب,هُب
11391,14,ناقصة,ناقِص
11391,15,يا,يا
11391,16,ناصر,ناصِر
11391,17,والله,اللّٰه
11391,18,هب,هُب
11391,19,ناقصة,ناقِص
11391,20,انا,اَنا
11391,21,لين,لِين
11391,22,الحين,حِين
11391,23,ما,ما
11391,24,نسيتك,نِسَى
11392,0,دخلت,دَخَل
11392,1,بيت,بَيت
11392,2,قوم,قَوم
11392,3,عموه,عَمّ
11392,4,وسلمت,سَلَّم
11392,5,على,عَلَى
11392,6,البنات,بِنت
11392,7,وقالت,قال
11392,8,ريم,رِيم
11392,9,:,:
11392,10,واقفة,واقِف
11392,11,عند,عِند
11392,12,الرجال,رِجّال
11392,13,ما,ما
11392,14,تستحين,اِستَحَى
11393,0,قلت,قال
11393,1,في,فِي
11393,2,خاطري,خاطِر
11393,3,يا,يا
11393,4,ربي,رَبّ
11393,5,شكلنا,شَكل
11393,6,ما,ما
11393,7,بنخلص,خَلَّص
11393,8,اليوم,يَوم
11393,9,بلاها,بَلا
11393,10,هاذي,هاذِي
11393,11,قلنا,قال
11393,12,تكرهينا,كَرَه
11393,13,بس,بَسّ
11393,14,هب,هُب
11393,15,بهالطريقة,طَرِيقَة
11394,0,لفيت,لَفّ
11394,1,صوب,صَوب
11394,2,العنود,عَنُود
11394,3,وقلت,قال
11394,4,:,:
11394,5,اقول,قال
11394,6,عنود,عَنُود
11395,0,عنود,عَنُود
11395,1,:,:
11395,2,هلا,هَلا
11395,3,اومري,اَمَر
11396,0,غروب,غُرُوب
11396,1,:,:
11396,2,ما,ما
11396,3,سويتي,سَوَّى
11396,4,شي,شَي
11397,0,عنود,عَنُود
11397,1,:,:
11397,2,مسوية,مِسَوِّي
11397,3,كيك,كَيك
11397,4,كان,كان
11397,5,تبين,بَغَى
11398,0,غروب,غُرُوب
11398,1,:,:
11398,2,عني,عَن
11398,3,ماأخلي,خَلَّى
11398,4,يا,يا
11398,5,ربي,رَبّ
11398,6,عاد,عاد
11398,7,كيك,كَيك
11399,0,عنود,عَنُود
11399,1,:,:
11399,2,ما,ما
11399,3,ادري,دَرَى
11399,4,بج,بِ
11399,5,بتجين,جا
11399,6,ولا,وِلّا
11399,7,باسوي,سَوَّى
11399,8,لج,لِ
11399,9,فوالة,فُوَّالَة
11400,0,نشيت,نَشّ
11400,1,واقفة,واقِف
11400,2,وقلت,قال
11400,3,لها,لِ
11400,4,:,:
11400,5,مب,مُب
11400,6,منج,مِن
11400,7,اصلا,اَصل
11400,8,مني,مِن
11400,9,انا,اَنا
11400,10,اللي,اِللِي
11400,11,باذوق,ذاق
11400,12,طباخج,طَبّاخ
11401,0,عنود,عَنُود
11401,1,:,:
11401,2,خخخ,خَخَخ
11401,3,زين,زَين
11401,4,المطبخ,مَطبَخ
11401,5,ذلينه,ذالّ
11401,6,ما,ما
11401,7,حيدج,دَجّ
11401,8,غريبة,غَرِيب
11401,9,البيت,بَيت
11401,10,بيتج,بَيت
11402,0,سرت,سار
11402,1,صوب,صَوب
11402,2,المطبخ,مَطبَخ
11402,3,وانا,اَنا
11402,4,مطنشتها,مِطَنِّش
11402,5,طلعت,طَلَع
11402,6,من,مِن
11402,7,الباب,باب
11402,8,وباسير,سار
11402,9,صوب,صَوب
11402,10,المطبخ,مَطبَخ
11402,11,والا,اِلّا
11402,12,انتبه,اِنتَبَه
11402,13,على,عَلَى
11402,14,المجلس,مَجلِس
11402,15,مولعة,مُوَلَّع
11402,16,ليتاته,ًORعIگٌ
11402,17,قلت,قال
11402,18,اكيد,اَكِيد
11402,19,عيال,عَيِّل
11402,20,عمتي,عَمّ
11402,21,مسوين,مِسَوِّي
11402,22,جمعة,جُمعَة
11402,23,سرت,سار
11402,24,صوب,صَوب
11402,25,المطبخ,مَطبَخ
11402,26,وجلست,جَلَس
11402,27,انبش,نَبَّش
11402,28,في,فِي
11402,29,ثلاجة,ثَلّاجَة
11402,30,شفت,شاف
11402,31,الكيك,كَيك
11402,32,بس,بَسّ
11402,33,كنت,كان
11402,34,مقهورة,مَقهُور
11402,35,ما,ما
11402,36,فيها,فِي
11402,37,الا,اِلّا
11402,38,شوية,شُوَيَّة
11402,39,من,مِن
11402,40,كلها,كِلّ
11402,41,طلعت,طَلَّع
11402,42,صينية,صِنِيَّة
11402,43,وحطيتها,حَطّ
11402,44,على,عَلَى
11402,45,طاولة,طاوِلَة
11402,46,وجبت,جاب
11402,47,سكين,سِكِّين
11402,48,وصحن,صَحن
11402,49,صغير,صِغِير
11402,50,وحطيته,حَطّ
11402,51,عدال,عِدَّال
11402,52,طاولة,طاوِلَة
11402,53,وسرت,سار
11402,54,صوب,صَوب
11402,55,المطبخ,مَطبَخ
11402,56,التحضيري,تَحضِيرِي
11402,57,اجيب,جاب
11402,58,لي,لِ
11402,59,عصير,عَصِير
11402,60,برتقال,بُرتُقال
11402,61,وبعد,بَعِد
11402,62,ما,ما
11402,63,رديت,رَدّ
11402,64,شفت,شاف
11402,65,واحد,واحِد
11402,66,داخل,داخِل
11402,67,المطبخ,مَطبَخ
11402,68,وعاطيني,عاطِي
11402,69,ظهر,ظَهر
11402,70,قلت,قال
11402,71,اكيد,اَكِيد
11402,72,حمود,حَمُّود
11402,73,ولد,وَلَد
11402,74,عمتي,عَمّ
11402,75,لازم,لازِم
11402,76,ياكل,اَكَل
11402,77,قلت,قال
11402,78,له,لِ
11402,79,:,:
11402,80,حمود,حَمُّود
11402,81,يا,يا
11402,82,دب,دُبّ
11402,83,مالتي,مال
11402,84,هاي,هاي
11403,0,لف,لَفّ
11403,1,وقال,قال
11403,2,:,:
11403,3,وعشانها,عَشان
11403,4,ما,ما
11403,5,لج,لِ
11403,6,انا,اَنا
11403,7,اباها,بَغَى
11404,0,انصدمت,اِنصَدَم
11404,1,وطاح,طاح
11404,2,الكوب,كُوب
11404,3,من,مِن
11404,4,ايدي,اِيد
11404,5,قال,قال
11404,6,:,:
11404,7,انا,اَنا
11404,8,ما,ما
11404,9,نسيتج,نِسَى
11404,10,من,مِن
11404,11,اربع,اَربَع
11404,12,سنين,سَنَة
11404,13,وانتي,اِنتِي
11404,14,في,فِي
11404,15,بالي,بال
11404,16,والله,اللّٰه
11404,17,يا,يا
11404,18,غروب,غُرُوب
11404,19,ما,ما
11404,20,نسيتج,نِسَى
11405,0,رفعت,رَفَع
11405,1,واحد,واحِد
11405,2,من,مِن
11405,3,حجاتي,حجاج
11405,4,وظهرت,ظَهَر
11405,5,برا,بَرّا
11405,6,المطبخ,مَطبَخ
11405,7,ما,ما
11405,8,حسيت,حَسّ
11405,9,الا,اِلّا
11405,10,باللي,اِللِي
11405,11,ماسك,ماسِك
11405,12,ايدي,اِيد
11405,13,وقال,قال
11405,14,:,:
11405,15,انزين,اِنزَين
11405,16,فهمي,فَهَّم
11405,17,الموضوع,مَوضُوع
11405,18,بعدين,بَعدَين
11405,19,حكمي,حَكَم
11406,0,جريت,جَرَّى
11406,1,ايدي,اِيد
11406,2,بقوة,قُوَّة
11406,3,عنه,عَن
11406,4,وقلت,قال
11406,5,له,لِ
11406,6,:,:
11406,7,انت,اِنتَ
11406,8,اللي,اِللِي
11406,9,بعتني,باع
11406,10,وخل,خَلَّى
11406,11,هالكلمة,كِلمَة
11406,12,في,فِي
11406,13,راسك,راس
11406,14,وعقلك,عَقل
11406,15,زين,زَين
11406,16,واللي,اِللِي
11406,17,يبيعني,باع
11406,18,ما,ما
11406,19,ارد,رَدّ
11406,20,اشتريه,اِشتَرَى
11406,21,لو,لَو
11406,22,شو,شُو
11407,0,ناصر,ناصِر
11407,1,:,:
11407,2,لا,لا
11407,3,بتسمعيني,سَمَع
11407,4,انا,اَنا
11407,5,ما,ما
11407,6,صدقت,صَدَّق
11407,7,على,عَلَى
11407,8,الله,اللّٰه
11407,9,اشوفج,شاف
11407,10,ويوم,يَوم
11407,11,دريت,دَرَى
11407,12,انج,اِنّ
11407,13,هني,هِنِي
11407,14,رديت,رَدّ
11407,15,عشانج,عَشان
11407,16,بس,بَسّ
11407,17,ولا,وَلا
11407,18,انا,اَنا
11407,19,كنت,كان
11407,20,مروح,مِرَوِّح
11407,21,اصلا,اَصل
11407,22,انتي,اِنتِي
11407,23,تحسبين,حَسِب
11407,24,اني,اِنّ
11407,25,عايش,عايِش
11407,26,مرتاح,مِرتاح
11407,27,في,فِي
11407,28,بعدج,بَعِد
11407,29,انا,اَنا
11407,30,غلطان,غَلطان
11407,31,صح,صَحّ
11407,32,واعترف,اِعتَرَف
11407,33,بها,ها
11407,34,شي,شَي
11407,35,بس,بَسّ
11408,0,قاطعته,قاطَع
11408,1,وانا,اَنا
11408,2,اقول,قال
11408,3,له,لِ
11408,4,:,:
11408,5,خلاص,خَلاص
11408,6,اعذارك,عُذر
11408,7,ما,ما
11408,8,تهمني,هَمَّ
11408,9,واسمح,سَمَح
11408,10,لي,لِ
11408,11,انا,اَنا
11408,12,باسير,سار
11408,13,ولا,لا
11408,14,تنسى,نِسَى
11408,15,انك,اِنّ
11408,16,انت,اِنتَ
11408,17,اللي,اِللِي
11408,18,فضلت,فَضَّل
11408,19,غيري,غَير
11408,20,علي,عَلَى
11408,21,رغم,رُغم
11408,22,الاسباب,سَبَب
11408,23,ما,ما
11408,24,اعرفها,عَرَف
11408,25,ولين,لِين
11408,26,يومك,يَوم
11408,27,هذا,هَذا
11408,28,ما,ما
11408,29,اعرف,عَرَف
11408,30,اي,اَيّ
11408,31,شي,شَي
11408,32,عن,عَن
11408,33,اللي,اِللِي
11408,34,خلاك,خَلَّى
11408,35,تبعد,بِعَد
11408,36,غير,غَير
11408,37,انك,اِنّ
11408,38,هويت,هَوَى
11408,39,غيري,غَير
11408,40,وبس,بَسّ
11408,41,ورحت,راح
11408,42,عنه,عَن
11408,43,وانا,اَنا
11408,44,اسمعه,سَمَع
11408,45,يقول,قال
11408,46,بيجي,جا
11408,47,يوم,يَوم
11408,48,بافهمج,فَهَّم
11408,49,فيه,فِي
11408,50,كل,كِلّ
11408,51,شي,شَي
11408,52,.,.
11408,53,.,.
11408,54,.,.
11409,0,دخلت,دَخَل
11409,1,بيت,بَيت
11409,2,قوم,قَوم
11409,3,عمتي,عَمّ
11409,4,وانا,اَنا
11409,5,متضايقة,مِتضايِق
11409,6,يا,يا
11409,7,ربي,رَبّ
11409,8,يا,يا
11409,9,ناصر,ناصِر
11409,10,متى,مَتَى
11409,11,بانساك,نِسَى
11409,12,متى,مَتَى
11409,13,يا,يا
11409,14,ربي,رَبّ
11409,15,ارحمني,رَحَم
11409,16,.,.
11409,17,.,.
11410,0,عنود,عَنُود
11410,1,:,:
11410,2,وين,وَين
11410,3,الكيك,كَيك
11410,4,جاية,جايّ
11410,5,بلا,بَلا
11410,6,كيك,كَيك
11411,0,قلت,قال
11411,1,بقهر,قَهر
11411,2,:,:
11411,3,عبروه,عَبَّر
11411,4,ما,ما
11411,5,تمم,تَمَّم
11411,6,شي,شَي
11411,7,باخبرج,خَبَّر
11411,8,انتي,اِنتِي
11411,9,تعورج,عَوَّر
11411,10,ايدج,اِيد
11411,11,لو,لَو
11411,12,سويتي,سَوَّى
11411,13,صحنين,صَحن
11412,0,عنود,عَنُود
11412,1,ضحكت,ضَحَك
11412,2,:,:
11412,3,شدراني,دَرَى
11412,4,ان,اِنّ
11412,5,اخواني,اَخ
11412,6,مسوين,مِسَوِّي
11412,7,جمعة,جُمعَة
11412,8,ما,ما
11412,9,دريت,دَرَى
11412,10,الا,اِلّا
11412,11,الحين,حِين
11413,0,انقهرت,اِنقَهَر
11413,1,من,مِن
11413,2,نظرات,نَظرَة
11413,3,ريم,رِيم
11413,4,حقي,حَقّ
11413,5,تميت,تَمّ
11413,6,اطالعها,طالَع
11413,7,وانا,اَنا
11413,8,حاطة,حاطِط
11413,9,عيني,عَين
11413,10,في,فِي
11413,11,عينها,عَين
11413,12,شفتها,شاف
11413,13,عقدت,عَقَد
11413,14,حجاتها,حجاج
11413,15,وطالعتني,طالَع
11413,16,من,مِن
11413,17,فوق,فَوق
11413,18,لين,لِين
11413,19,تحت,تَحِت
11413,20,طالعتها,طالَع
11413,21,وقلت,قال
11413,22,وانا,اَنا
11413,23,انش,نَشّ
11413,24,واقفة,واقِف
11413,25,:,:
11413,26,ترى,تَرَى
11413,27,الكبر,كُبر
11413,28,هب,هُب
11413,29,زين,زَين
11413,30,انزين,اِنزَين
11413,31,الكبر,كُبر
11413,32,لله,اللّٰه
11413,33,بس,بَسّ
11413,34,يطول,طَوَل
11413,35,لي,لِ
11413,36,بعمرج,عُمر
11413,37,ورحت,راح
11413,38,صوب,صَوب
11413,39,الباب,باب
11413,40,وظهرت,ظَهَر
11413,41,وسرت,سار
11413,42,بيتنا,بَيت
11413,43,مقهورة,مَقهُور
11413,44,ابى,بَغَى
11413,45,اصيح,صاح
11413,46,يا,يا
11413,47,ربي,رَبّ
11413,48,على,عَلَى
11413,49,هاليوم,يَوم
11413,50,النحس,نَحس
11414,0,دخلت,دَخَل
11414,1,البيت,بَيت
11414,2,وشفت,شاف
11414,3,قوم,قَوم
11414,4,امي,اُمّ
11414,5,قلت,قال
11414,6,لها,لِ
11414,7,:,:
11414,8,انتو,اِنتُو
11414,9,وين,وَين
11414,10,كنتوا,كان
11415,0,امها,اُمّ
11415,1,:,:
11415,2,وين,وَين
11415,3,كنا,كان
11415,4,بعد,بَعِد
11415,5,كنا,كان
11415,6,بيت,بَيت
11415,7,خالتج,خال
11416,0,قلت,قال
11416,1,باستغراب,اِستِغراب
11416,2,:,:
11416,3,شو,شُو
11416,4,عندهم,عِند
11417,0,قالت,قال
11417,1,امي,اُمّ
11417,2,وهي,هِيَ
11417,3,تشرب,شَرَب
11417,4,القهوة,قَهوَة
11417,5,:,:
11417,6,عرب,عَرَب
11417,7,جاييين,جايّ
11417,8,يخطبون,خَطَب
11418,0,استأنست,اِستَأنَس
11418,1,:,:
11418,2,واو,واو
11418,3,واخيرا,اَخِير
11418,4,بيستوي,اِستَوَى
11418,5,عندنا,عِند
11418,6,عرس,عِرس
11418,7,وهيصة,هَيصَة
11418,8,الله,اللّٰه
11418,9,من,مَن
11418,10,يخطبون,خَطَب
11419,0,امها,اُمّ
11419,1,:,:
11419,2,من,مَن
11419,3,يخطبون,خَطَب
11419,4,بعد,بَعِد
11419,5,خالتج,خال
11419,6,هنادي,هَنادِي
11420,0,استأنست,اِستَأنَس
11420,1,:,:
11420,2,واو,واو
11420,3,والله,اللّٰه
11420,4,وكبرتي,كَبَر
11420,5,خالوه,خال
11420,6,واصبحتي,اَصبَح
11420,7,من,مِن
11420,8,المتزوجات,مُتَزَوِّج
11421,0,امها,اُمّ
11421,1,:,:
11421,2,اسميج,سَمَّى
11421,3,انتي,اِنتِي
11421,4,هذوا,هَذَى
11421,5,الله,اللّٰه
11421,6,يعين,عان
11421,7,اللي,اِللِي
11421,8,بيضويج,ضَوَّى
11422,0,قلت,قال
11422,1,بقهر,قَهر
11422,2,:,:
11422,3,ما,ما
11422,4,ابى,بَغَى
11422,5,اعرس,عَرَّس
11422,6,امي,اُمّ
11423,0,امها,اُمّ
11423,1,:,:
11423,2,يستوى,اِستَوَى
11423,3,خير,خَير
11423,4,يوم,يَوم
11423,5,يبون,بَغَى
11423,6,العرب,عَرَبـ
11423,7,رمسي,رَمَس
11423,8,بعده,بَعِد
11423,9,ماحد,حَدّ
11423,10,دق,دَقّ
11423,11,بابج,باب
11424,0,سرت,سار
11424,1,فوق,فَوق
11424,2,وانسدحت,اِنسَدَح
11424,3,على,عَلَى
11424,4,شبرية,شِبرِيَّة
11424,5,ورن,رَنّ
11424,6,فوني,فَون
11424,7,من,مِن
11424,8,دون,دُون
11424,9,ما,ما
11424,10,اشوف,شاف
11424,11,الرقم,رَقَم
11424,12,:,:
11424,13,الو,اَلَو
11425,0,كايد,كايِد
11425,1,:,:
11425,2,هلا,هَلا
11425,3,والله,اللّٰه
11425,4,بالحلوين,حِلُو
11426,0,نقزت,نَقَز
11426,1,:,:
11426,2,كيود,كِيُود
11426,3,قلبي,قَلب
11426,4,متى,مَتَى
11426,5,وصلت,وَصَل
11426,6,الحمد,حَمد
11426,7,لله,اللّٰه
11426,8,على,عَلَى
11426,9,السلامة,سَلامَة
11427,0,كايد,كايِد
11427,1,:,:
11427,2,الله,اللّٰه
11427,3,يسلمج,سَلَّم
11427,4,يا,يا
11427,5,قلبي,قَلب
11428,0,غروب,غُرُوب
11428,1,:,:
11428,2,كيود,كِيُود
11428,3,ما,ما
11428,4,تلاحظ,لاحَظ
11428,5,شي,شَي
11429,0,كايد,كايِد
11429,1,:,:
11429,2,شو,شُو
11430,0,غروب,غُرُوب
11430,1,:,:
11430,2,انتو,اِنتُو
11430,3,كلكم,كِلّ
11430,4,اول,اَوَّل
11430,5,شي,شَي
11430,6,ما,ما
11430,7,تبدون,بَدا
11430,8,الا,اِلّا
11430,9,بهلا,هَلا
11430,10,والله,اللّٰه
11430,11,شو,شُو
11430,12,سر,سِرّ
11431,0,ضحك,ضَحَك
11431,1,كايد,كايِد
11431,2,عليها,عَلَى
11431,3,وقال,قال
11431,4,:,:
11431,5,والله,اللّٰه
11431,6,ما,ما
11431,7,ادري,دَرَى
11431,8,عداني,عَدى
11431,9,سيف,سَيف
11431,10,كل,كِلّ
11431,11,ما,ما
11431,12,اكلمه,كَلَّم
11431,13,قال,قال
11431,14,لي,لِ
11431,15,هلا,هَلا
11431,16,والله,اللّٰه
11432,0,ضحكت,ضَحَك
11432,1,غروب,غُرُوب
11432,2,وقالت,قال
11432,3,:,:
11432,4,متى,مَتَى
11432,5,وصلت,وَصَل
11433,0,كايد,كايِد
11433,1,:,:
11433,2,من,مِن
11433,3,ساعة,ساعَة
11434,0,غروب,غُرُوب
11434,1,:,:
11434,2,من,مِن
11434,3,ساعة,ساعَة
11434,4,وتوك,تَوّ
11434,5,دق,دَقّ
11435,0,كايد,كايِد
11435,1,:,:
11435,2,لأني,اَنّ
11435,3,قريب,قَرِيب
11435,4,البيت,بَيت
11435,5,واباج,بَغَى
11435,6,انتي,اِنتِي
11435,7,تستقبليني,اِستَقبَل
11436,0,غروب,غُرُوب
11436,1,وانا,اَنا
11436,2,انقز,نَقَز
11436,3,من,مِن
11436,4,شبرية,شِبرِيَّة
11436,5,:,:
11436,6,تم,تَمّ
11436,7,مرة,مَرَّة
11436,8,وين,وَين
11436,9,واصل,واصِل
11437,0,كايد,كايِد
11437,1,:,:
11437,2,توني,تَوّ
11437,3,داخل,داخِل
11437,4,شعبيتنا,شَعبِيَّة
11438,0,غروب,غُرُوب
11438,1,:,:
11438,2,والله,اللّٰه
11438,3,بانزل,نِزَل
11438,4,لك,لِ
11438,5,تحت,تَحِت
11438,6,الا,اِلّا
11438,7,انت,اِنتَ
11438,8,من,مَن
11438,9,جايبك,جايِب
11439,0,كايد,كايِد
11439,1,:,:
11439,2,جاي,جايّ
11439,3,بسيارتي,سِيّارَة
11440,0,غروب,غُرُوب
11440,1,:,:
11440,2,لا,لا
11440,3,تكذب,كَذَب
11441,0,كايد,كايِد
11441,1,:,:
11441,2,لا,لا
11441,3,اقص,قَصّ
11441,4,عليج,عَلَى
11441,5,جايبني,جايِب
11441,6,حمد,حَمَد
11441,7,ولد,وَلَد
11441,8,عمتي,عَمّ
11442,0,غروب,غُرُوب
11442,1,وانا,اَنا
11442,2,اطلع,طَلَع
11442,3,برا,بَرّا
11442,4,البيت,بَيت
11442,5,واجلس,جَلَس
11442,6,على,عَلَى
11442,7,الدكة,دِكَّة
11442,8,:,:
11442,9,وليش,لَيش
11442,10,ما,ما
11442,11,خبرت,خَبَّر
11442,12,حد,حَدّ
11442,13,من,مِن
11442,14,اخواني,اَخ
11443,0,كايد,كايِد
11443,1,:,:
11443,2,بس,بَسّ
11443,3,اباها,بَغَى
11443,4,مفاجأة,مُفاجَأَة
11444,0,غروب,غُرُوب
11444,1,:,:
11444,2,زين,زَين
11444,3,يلا,يَلّا
